,t,I,dI,a,da,y,dy
174,8.7,0.03851318,0.001,-0.50972379,0.0031415926535897933,-0.0064007672963337,3.945e-05
175,8.75,0.03843689,0.001,-0.51639968,0.0031415926535897933,-0.0064845986167944,3.945e-05
176,8.8,0.03863525,0.001,-0.51993397,0.0031415926535897933,-0.0065289798450038,3.945e-05
177,8.85,0.0385437,0.001,-0.51993397,0.0031415926535897933,-0.0065289798450038,3.945e-05
178,8.9,0.03862,0.001,-0.51993397,0.0031415926535897933,-0.0065289798450038,3.945e-05
179,8.95,0.03858948,0.001,-0.51993397,0.0031415926535897933,-0.0065289798450038,3.945e-05
180,9.0,0.03865051,0.001,-0.51993397,0.0031415926535897933,-0.0065289798450038,3.945e-05
181,9.05,0.03875732,0.001,-0.51836317,0.0031415926535897933,-0.0065092547988782,3.945e-05
182,9.1,0.03849792,0.001,-0.51286538,0.0031415926535897933,-0.0064402172630117,3.945e-05
183,9.15,0.03849792,0.001,-0.51207998,0.0031415926535897933,-0.0064303547399489,3.945e-05
184,9.2,0.03871155,0.001,-0.51207998,0.0031415926535897933,-0.0064303547399489,3.945e-05
185,9.25,0.03875732,0.001,-0.51207998,0.0031415926535897933,-0.0064303547399489,3.945e-05
186,9.3,0.03901672,0.001,-0.51207998,0.0031415926535897933,-0.0064303547399489,3.945e-05
187,9.35,0.03909302,0.001,-0.51325808,0.0031415926535897933,-0.0064451485245431,3.945e-05
188,9.4,0.0398407,0.001,-0.51679238,0.0031415926535897933,-0.0064895298783258,3.945e-05
189,9.45,0.03831482,0.001,-0.51993397,0.0031415926535897933,-0.0065289798450038,3.945e-05
190,9.5,0.03863525,0.001,-0.52857336,0.0031415926535897933,-0.0066374674731215,3.945e-05
191,9.55,0.03851318,0.001,-0.53721274,0.0031415926535897933,-0.006745954975666,3.945e-05
192,9.6,0.03816223,0.001,-0.53878354,0.0031415926535897933,-0.0067656800217916,3.945e-05
193,9.65,0.0381012,0.001,-0.53878354,0.0031415926535897933,-0.0067656800217916,3.945e-05
194,9.7,0.0382843,0.001,-0.53878354,0.0031415926535897933,-0.0067656800217916,3.945e-05
195,9.75,0.03799438,0.001,-0.53878354,0.0031415926535897933,-0.0067656800217916,3.945e-05
196,9.8,0.03834534,0.001,-0.53878354,0.0031415926535897933,-0.0067656800217916,3.945e-05
197,9.85,0.03842163,0.001,-0.53956894,0.0031415926535897933,-0.0067755425448545,3.945e-05
198,9.9,0.03773499,0.001,-0.54428133,0.0031415926535897933,-0.0068347175576581,3.945e-05
199,9.95,0.03939819,0.001,-0.55606231,0.0031415926535897933,-0.0069826551524538,3.945e-05
200,10.0,0.03912354,0.001,-0.5654871,0.0031415926535897933,-0.0071010053036344,3.945e-05
201,10.05,0.03918457,0.001,-0.5670579,0.0031415926535897933,-0.00712073034976,3.945e-05
202,10.1,0.03915405,0.001,-0.5670579,0.0031415926535897933,-0.00712073034976,3.945e-05
203,10.15,0.03918457,0.001,-0.5670579,0.0031415926535897933,-0.00712073034976,3.945e-05
204,10.2,0.03909302,0.001,-0.5670579,0.0031415926535897933,-0.00712073034976,3.945e-05
205,10.25,0.03913879,0.001,-0.55998931,0.0031415926535897933,-0.0070319677677679,3.945e-05
206,10.3,0.03915405,0.001,-0.55763311,0.0031415926535897933,-0.0070023801985795,3.945e-05
207,10.35,0.0393219,0.001,-0.55763311,0.0031415926535897933,-0.0070023801985795,3.945e-05
208,10.4,0.03929138,0.001,-0.55763311,0.0031415926535897933,-0.0070023801985795,3.945e-05
209,10.45,0.03895569,0.001,-0.55763311,0.0031415926535897933,-0.0070023801985795,3.945e-05
210,10.5,0.03953552,0.001,-0.55763311,0.0031415926535897933,-0.0070023801985795,3.945e-05
211,10.55,0.04029846,0.001,-0.55881121,0.0031415926535897933,-0.0070171739831737,3.945e-05
212,10.6,0.039505,0.001,-0.5623455,0.0031415926535897933,-0.0070615552113831,3.945e-05
213,10.65,0.03919983,0.001,-0.5662725,0.0031415926535897933,-0.0071108678266972,3.945e-05
214,10.7,0.03904724,0.001,-0.56862869,0.0031415926535897933,-0.0071404552703124,3.945e-05
215,10.75,0.03919983,0.001,-0.56862869,0.0031415926535897933,-0.0071404552703124,3.945e-05
216,10.8,0.03912354,0.001,-0.57177029,0.0031415926535897933,-0.0071799053625636,3.945e-05
217,10.85,0.03840637,0.001,-0.57373379,0.0031415926535897933,-0.0072045616702207,3.945e-05
218,10.9,0.03895569,0.001,-0.57648268,0.0031415926535897933,-0.0072390803753673,3.945e-05
219,10.95,0.03715515,0.001,-0.58040968,0.0031415926535897933,-0.0072883929906813,3.945e-05
220,11.0,0.04006958,0.001,-0.59847385,0.0031415926535897933,-0.0075152306444063,3.945e-05
221,11.05,0.0397644,0.001,-0.60946943,0.0031415926535897933,-0.0076533057161393,3.945e-05
222,11.1,0.0397644,0.001,-0.60946943,0.0031415926535897933,-0.0076533057161393,3.945e-05
223,11.15,0.04005432,0.001,-0.60946943,0.0031415926535897933,-0.0076533057161393,3.945e-05
224,11.2,0.0398407,0.001,-0.60946943,0.0031415926535897933,-0.0076533057161393,3.945e-05
225,11.25,0.03987122,0.001,-0.60946943,0.0031415926535897933,-0.0076533057161393,3.945e-05
226,11.3,0.03955078,0.001,-0.60946943,0.0031415926535897933,-0.0076533057161393,3.945e-05
227,11.35,0.03730774,0.001,-0.60946943,0.0031415926535897933,-0.0076533057161393,3.945e-05
228,11.4,0.04005432,0.001,-0.60946943,0.0031415926535897933,-0.0076533057161393,3.945e-05
229,11.45,0.03974915,0.001,-0.60475704,0.0031415926535897933,-0.0075941307033356,3.945e-05
230,11.5,0.03977966,0.001,-0.60475704,0.0031415926535897933,-0.0075941307033356,3.945e-05
231,11.55,0.03974915,0.001,-0.60475704,0.0031415926535897933,-0.0075941307033356,3.945e-05
232,11.6,0.03974915,0.001,-0.60475704,0.0031415926535897933,-0.0075941307033356,3.945e-05
233,11.65,0.04069519,0.001,-0.60475704,0.0031415926535897933,-0.0075941307033356,3.945e-05
234,11.7,0.0393219,0.001,-0.60475704,0.0031415926535897933,-0.0075941307033356,3.945e-05
235,11.75,0.03948975,0.001,-0.60593514,0.0031415926535897933,-0.0076089244879298,3.945e-05
236,11.8,0.0395813,0.001,-0.60789863,0.0031415926535897933,-0.0076335806700136,3.945e-05
237,11.85,0.03961182,0.001,-0.60946943,0.0031415926535897933,-0.0076533057161393,3.945e-05
238,11.9,0.04014587,0.001,-0.61104023,0.0031415926535897933,-0.0076730307622649,3.945e-05
239,11.95,0.0393219,0.001,-0.61614532,0.0031415926535897933,-0.0077371370365999,3.945e-05
240,12.0,0.03923035,0.001,-0.61732342,0.0031415926535897933,-0.0077519308211942,3.945e-05
241,12.05,0.03913879,0.001,-0.61889421,0.0031415926535897933,-0.0077716557417465,3.945e-05
242,12.1,0.03901672,0.001,-0.61889421,0.0031415926535897933,-0.0077716557417465,3.945e-05
243,12.15,0.03936768,0.001,-0.62007231,0.0031415926535897933,-0.0077864495263408,3.945e-05
244,12.2,0.03965759,0.001,-0.63146059,0.0031415926535897933,-0.0079294558596051,3.945e-05
245,12.25,0.03961182,0.001,-0.64441967,0.0031415926535897933,-0.008092187238995,3.945e-05
246,12.3,0.03987122,0.001,-0.64638317,0.0031415926535897933,-0.0081168435466521,3.945e-05
247,12.35,0.03895569,0.001,-0.65070286,0.0031415926535897933,-0.0081710872979243,3.945e-05
248,12.4,0.03897095,0.001,-0.65816415,0.0031415926535897933,-0.0082647811414478,3.945e-05
249,12.45,0.03871155,0.001,-0.66248385,0.0031415926535897933,-0.0083190250182933,3.945e-05
250,12.5,0.03846741,0.001,-0.67308673,0.0031415926535897933,-0.0084521688284948,3.945e-05
251,12.55,0.03814697,0.001,-0.68486771,0.0031415926535897933,-0.0086001064232905,3.945e-05
252,12.6,0.03834534,0.001,-0.69586329,0.0031415926535897933,-0.0087381814950234,3.945e-05
253,12.65,0.03883362,0.001,-0.70371728,0.0031415926535897933,-0.0088368066000783,3.945e-05
254,12.7,0.03942871,0.001,-0.71471286,0.0031415926535897933,-0.0089748816718112,3.945e-05
255,12.75,0.03887939,0.001,-0.72570844,0.0031415926535897933,-0.0091129567435441,3.945e-05
256,12.8,0.03953552,0.001,-0.73670403,0.0031415926535897933,-0.0092510319408503,3.945e-05
257,12.85,0.03974915,0.001,-0.74809231,0.0031415926535897933,-0.0093940382741146,3.945e-05
258,12.9,0.04115295,0.001,-0.74927041,0.0031415926535897933,-0.0094088320587088,3.945e-05
259,12.95,0.04144287,0.001,-0.74927041,0.0031415926535897933,-0.0094088320587088,3.945e-05
260,13.0,0.04148865,0.001,-0.74927041,0.0031415926535897933,-0.0094088320587088,3.945e-05
261,13.05,0.04040527,0.001,-0.73945292,0.0031415926535897933,-0.0092855506459969,3.945e-05
262,13.1,0.04006958,0.001,-0.73827482,0.0031415926535897933,-0.0092707568614027,3.945e-05
263,13.15,0.04005432,0.001,-0.73827482,0.0031415926535897933,-0.0092707568614027,3.945e-05
264,13.2,0.04122925,0.001,-0.73827482,0.0031415926535897933,-0.0092707568614027,3.945e-05
265,13.25,0.03971863,0.001,-0.73827482,0.0031415926535897933,-0.0092707568614027,3.945e-05
266,13.3,0.03904724,0.001,-0.73984562,0.0031415926535897933,-0.0092904819075283,3.945e-05
267,13.35,0.03942871,0.001,-0.7520193,0.0031415926535897933,-0.0094433507638555,3.945e-05
268,13.4,0.03952026,0.001,-0.77283237,0.0031415926535897933,-0.0097047072483003,3.945e-05
269,13.45,0.03909302,0.001,-0.78539875,0.0031415926535897933,-0.0098625073661588,3.945e-05
270,13.5,0.03887939,0.001,-0.78539875,0.0031415926535897933,-0.0098625073661588,3.945e-05
271,13.55,0.03875732,0.001,-0.78539875,0.0031415926535897933,-0.0098625073661588,3.945e-05
272,13.6,0.03990173,0.001,-0.78539875,0.0031415926535897933,-0.0098625073661588,3.945e-05
273,13.65,0.03947449,0.001,-0.79207464,0.0031415926535897933,-0.0099463386866195,3.945e-05
274,13.7,0.03947449,0.001,-0.79953593,0.0031415926535897933,-0.010040032530143,3.945e-05
275,13.75,0.03970337,0.001,-0.80228482,0.0031415926535897933,-0.0100745512352896,3.945e-05
276,13.8,0.03947449,0.001,-0.80267752,0.0031415926535897933,-0.010079482496821,3.945e-05
277,13.85,0.03910828,0.001,-0.80424832,0.0031415926535897933,-0.0100992075429467,3.945e-05
278,13.9,0.03942871,0.001,-0.80581912,0.0031415926535897933,-0.0101189325890723,3.945e-05
279,13.95,0.03968811,0.001,-0.80974611,0.0031415926535897933,-0.0101682450788131,3.945e-05
280,14.0,0.03942871,0.001,-0.81210231,0.0031415926535897933,-0.0101978326480016,3.945e-05
281,14.05,0.03923035,0.001,-0.81210231,0.0031415926535897933,-0.0101978326480016,3.945e-05
282,14.1,0.03999329,0.001,-0.81210231,0.0031415926535897933,-0.0101978326480016,3.945e-05
283,14.15,0.04011536,0.001,-0.81092421,0.0031415926535897933,-0.0101830388634073,3.945e-05
