,t,I,dI,a,da,y,dy
259,12.95,0.0436554,0.001,-2.78659477,0.0031415926535897933,-0.0349921761979183,3.945e-05
260,13.0,0.04351807,0.001,-2.78659477,0.0031415926535897933,-0.0349921761979183,3.945e-05
261,13.05,0.04370117,0.001,-2.78659477,0.0031415926535897933,-0.0349921761979183,3.945e-05
262,13.1,0.04351807,0.001,-2.78659477,0.0031415926535897933,-0.0349921761979183,3.945e-05
263,13.15,0.04342651,0.001,-2.78659477,0.0031415926535897933,-0.0349921761979183,3.945e-05
264,13.2,0.04368591,0.001,-2.78659477,0.0031415926535897933,-0.0349921761979183,3.945e-05
265,13.25,0.04328918,0.001,-2.78816556,0.0031415926535897933,-0.0350119011184707,3.945e-05
266,13.3,0.04315186,0.001,-2.79209256,0.0031415926535897933,-0.0350612137337848,3.945e-05
267,13.35,0.043396,0.001,-2.81015673,0.0031415926535897933,-0.0352880513875098,3.945e-05
268,13.4,0.04344177,0.001,-2.8290063,0.0031415926535897933,-0.0355247515642976,3.945e-05
269,13.45,0.043396,0.001,-2.86827624,0.0031415926535897933,-0.0360178769639989,3.945e-05
270,13.5,0.04316711,0.001,-2.91618556,0.0031415926535897933,-0.0366194898662446,3.945e-05
271,13.55,0.04310608,0.001,-2.9558482,0.0031415926535897933,-0.0371175465274772,3.945e-05
272,13.6,0.04277039,0.001,-2.99394004,0.0031415926535897933,-0.0375958781425843,3.945e-05
273,13.65,0.04264832,0.001,-3.02260709,0.0031415926535897933,-0.0379558596065108,3.945e-05
274,13.7,0.04231262,0.001,-3.05441574,0.0031415926535897933,-0.0383552911626885,3.945e-05
275,13.75,0.04252625,0.001,-3.081512,0.0031415926535897933,-0.0386955477060627,3.945e-05
276,13.8,0.04243469,0.001,-3.08975868,0.0031415926535897933,-0.0387991039470757,3.945e-05
277,13.85,0.04225159,0.001,-3.08779519,0.0031415926535897933,-0.0387744477649919,3.945e-05
278,13.9,0.04217529,0.001,-3.0803339,0.0031415926535897933,-0.0386807539214684,3.945e-05
