,t,I,dI,a,da,y,dy
191,9.55,0.03804016,0.001,-2.84157268,0.0031415926535897933,-0.0356825516821561,3.945e-05
192,9.6,0.03884888,0.001,-2.84157268,0.0031415926535897933,-0.0356825516821561,3.945e-05
193,9.65,0.03823853,0.001,-2.83764568,0.0031415926535897933,-0.0356332390668421,3.945e-05
194,9.7,0.03952026,0.001,-2.8250793,0.0031415926535897933,-0.0354754389489835,3.945e-05
195,9.75,0.03956604,0.001,-2.82429391,0.0031415926535897933,-0.035465576551494,3.945e-05
196,9.8,0.03990173,0.001,-2.82429391,0.0031415926535897933,-0.035465576551494,3.945e-05
197,9.85,0.03990173,0.001,-2.82429391,0.0031415926535897933,-0.035465576551494,3.945e-05
198,9.9,0.04006958,0.001,-2.82429391,0.0031415926535897933,-0.035465576551494,3.945e-05
199,9.95,0.04016113,0.001,-2.82429391,0.0031415926535897933,-0.035465576551494,3.945e-05
200,10.0,0.04034424,0.001,-2.82429391,0.0031415926535897933,-0.035465576551494,3.945e-05
201,10.05,0.04005432,0.001,-2.82429391,0.0031415926535897933,-0.035465576551494,3.945e-05
202,10.1,0.04045105,0.001,-2.82429391,0.0031415926535897933,-0.035465576551494,3.945e-05
203,10.15,0.04016113,0.001,-2.825472,0.0031415926535897933,-0.0354803702105149,3.945e-05
204,10.2,0.04016113,0.001,-2.8290063,0.0031415926535897933,-0.0355247515642976,3.945e-05
205,10.25,0.04023743,0.001,-2.85374636,0.0031415926535897933,-0.0358354205384833,3.945e-05
206,10.3,0.04017639,0.001,-2.90676077,0.0031415926535897933,-0.036501139715064,3.945e-05
207,10.35,0.04020691,0.001,-2.95859709,0.0031415926535897933,-0.0371520652326238,3.945e-05
208,10.4,0.04005432,0.001,-3.00179402,0.0031415926535897933,-0.0376945031220659,3.945e-05
209,10.45,0.03990173,0.001,-3.03949316,0.0031415926535897933,-0.0381679034756416,3.945e-05
210,10.5,0.03988647,0.001,-3.07326531,0.0031415926535897933,-0.0385919913394764,3.945e-05
211,10.55,0.03968811,0.001,-3.11881844,0.0031415926535897933,-0.0391640167981069,3.945e-05
212,10.6,0.03981018,0.001,-3.16201537,0.0031415926535897933,-0.039706454687549,3.945e-05
213,10.65,0.03996277,0.001,-3.2067831,0.0031415926535897933,-0.0402686176231167,3.945e-05
214,10.7,0.04016113,0.001,-3.25312162,0.0031415926535897933,-0.0408505054792368,3.945e-05
215,10.75,0.04058838,0.001,-3.29003536,0.0031415926535897933,-0.0413140433097496,3.945e-05
216,10.8,0.04078674,0.001,-3.31909512,0.0031415926535897933,-0.0416789561607807,3.945e-05
217,10.85,0.04174805,0.001,-3.35129647,0.0031415926535897933,-0.0420833189784899,3.945e-05
