Time (s)	Light Intensity (% of scale max)	Position (m)
44.7	0.0	-0.2616
44.75	0.0	-0.2616
44.8	0.1	-0.2611
44.85	0.1	-0.261
44.9	0.1	-0.261
44.95	0.1	-0.261
45.0	0.1	-0.261
45.05	0.1	-0.0433
45.1	0.1	-0.0435
45.15	0.1	-0.0436
45.2	0.1	-0.0438
45.25	0.1	-0.0439
45.3	0.1	-0.0439
45.35	0.1	-0.0439
45.4	0.1	-0.0435
45.45	0.1	-0.0433
45.5	0.1	-0.0433
45.55	0.1	-0.0433
45.6	0.1	-0.0433
45.65	0.1	-0.0433
45.7	0.1	-0.0433
45.75	0.1	-0.0433
45.8	0.1	-0.0435
45.85	0.1	-0.0435
45.9	0.1	-0.0437
45.95	0.1	-0.0438
46.0	0.1	-0.0441
46.05	0.1	-0.0442
46.1	0.1	-0.0442
46.15	0.1	-0.0442
46.2	0.1	-0.0443
46.25	0.1	-0.0444
46.3	0.1	-0.0446
46.35	0.1	-0.0448
46.4	0.1	-0.0452
46.45	0.1	-0.0456
46.5	0.1	-0.0458
46.55	0.1	-0.0458
46.6	0.1	-0.0458
46.65	0.1	-0.0458
46.7	0.1	-0.0457
46.75	0.1	-0.0455
46.8	0.1	-0.0453
46.85	0.1	-0.0453
46.9	0.1	-0.0453
46.95	0.1	-0.0453
47.0	0.1	-0.0453
47.05	0.1	-0.0453
47.1	0.1	-0.0453
47.15	0.1	-0.0453
47.2	0.1	-0.0453
47.25	0.1	-0.0453
47.3	0.1	-0.0454
47.35	0.1	-0.0455
47.4	0.1	-0.0455
47.45	0.1	-0.0457
47.5	0.1	-0.0459
47.55	0.1	-0.0462
47.6	0.1	-0.0465
47.65	0.1	-0.0469
47.7	0.1	-0.0471
47.75	0.1	-0.0472
47.8	0.1	-0.0472
47.85	0.1	-0.0473
47.9	0.1	-0.0476
47.95	0.1	-0.0478
48.0	0.1	-0.0479
48.05	0.1	-0.0478
48.1	0.1	-0.0478
48.15	0.1	-0.0477
48.2	0.1	-0.0477
48.25	0.1	-0.0477
48.3	0.1	-0.0477
48.35	0.1	-0.0477
48.4	0.1	-0.0477
48.45	0.1	-0.0477
48.5	0.1	-0.0477
48.55	0.1	-0.0477
48.6	0.1	-0.0477
48.65	0.1	-0.0477
48.7	0.1	-0.0478
48.75	0.1	-0.0478
48.8	0.1	-0.0478
48.85	0.1	-0.0478
48.9	0.1	-0.0479
48.95	0.1	-0.0479
49.0	0.1	-0.0479
49.05	0.1	-0.0481
49.1	0.1	-0.0484
49.15	0.1	-0.0487
49.2	0.1	-0.049
49.25	0.1	-0.0493
49.3	0.1	-0.0497
49.35	0.1	-0.05
49.4	0.1	-0.0502
49.45	0.1	-0.0502
49.5	0.1	-0.0502
49.55	0.1	-0.0502
49.6	0.1	-0.0501
49.65	0.1	-0.0501
49.7	0.1	-0.0498
49.75	0.1	-0.0497
49.8	0.1	-0.0497
49.85	0.1	-0.0497
49.9	0.1	-0.0497
49.95	0.1	-0.0497
