t	I	a	y
19.65	0.02870178	-3.24212604	-0.04071243040750391
19.7	0.02816772	-3.24212604	-0.04071243040750391
19.75	0.02851868	-3.24566033	-0.04075681163571333
19.8	0.02827454	-3.25940481	-0.04092940553816609
19.85	0.02835083	-3.26411721	-0.040988580676542985
19.9	0.02827454	-3.2664734	-0.04101816812015818
19.95	0.02780151	-3.27707628	-0.04115131193035969
20.0	0.02801514	-3.28610837	-0.04126473082000881
20.05	0.02780151	-3.28767917	-0.04128445586613444
20.1	0.02772522	-3.28767917	-0.04128445586613444
20.15	0.02778625	-3.28767917	-0.04128445586613444
20.2	0.02731323	-3.28767917	-0.04128445586613444
20.25	0.02746582	-3.28061058	-0.04119569328414235
20.3	0.0276947	-3.2680442	-0.041037893166283805
20.35	0.02754211	-3.2672588	-0.041028030643221
20.4	0.02763367	-3.2672588	-0.041028030643221
20.45	0.0275116	-3.2672588	-0.041028030643221
20.5	0.02778625	-3.2649026	-0.04099844307403255
20.55	0.02787781	-3.25665592	-0.04089488683301949
20.6	0.02810669	-3.25469242	-0.040870230525362455
20.65	0.02819824	-3.25351432	-0.040855436740768226
20.7	0.02833557	-3.25547782	-0.04088009304842526
20.75	0.02812195	-3.25626322	-0.040889955571488085
20.8	0.02703857	-3.265688	-0.04100830559709536
20.85	0.02658081	-3.27314929	-0.04110199944061886
20.9	0.02682495	-3.28375217	-0.041235143250820366
20.95	0.02700806	-3.30260174	-0.04147184342760818
21.0	0.02655029	-3.32537831	-0.041757856219710066
21.05	0.02642822	-3.34579868	-0.04201428144262351
21.1	0.02633667	-3.36464825	-0.04225098161941132
21.15	0.02622986	-3.38585401	-0.04251726923981433
21.2	0.02603149	-3.39920579	-0.04268493188073569
21.25	0.02604675	-3.40234739	-0.04272438197298695
21.3	0.02593994	-3.40313278	-0.042734244370476515
21.35	0.02613831	-3.41334297	-0.04286245704471986
21.4	0.02546692	-3.42905094	-0.043059707129256414
21.45	0.02572632	-3.43690493	-0.043158332234311314
21.5	0.02601624	-3.43769033	-0.04316819475737413
21.55	0.02561951	-3.44790051	-0.04329640730604423
21.6	0.02554321	-3.46360849	-0.04349365751615403
21.65	0.02528381	-3.47185517	-0.04359721375716709
21.7	0.02565002	-3.47381867	-0.043621870064824125
21.75	0.02568054	-3.48285076	-0.04373528895447325
21.8	0.02502441	-3.49345364	-0.04386843276467475
21.85	0.02513123	-3.49816603	-0.0439276077774784
21.9	0.02537537	-3.49816603	-0.0439276077774784
21.95	0.02540588	-3.49698793	-0.04391281399288417
22.0	0.02540588	-3.48874125	-0.04380925775187111
22.05	0.02581787	-3.47617487	-0.04365145763401257
22.1	0.02552795	-3.47617487	-0.04365145763401257
22.15	0.02554321	-3.47617487	-0.04365145763401257
22.2	0.0256958	-3.47617487	-0.04365145763401257
22.25	0.02549744	-3.47617487	-0.04365145763401257
22.3	0.02555847	-3.47617487	-0.04365145763401257
22.35	0.02554321	-3.47617487	-0.04365145763401257
22.4	0.02536011	-3.47617487	-0.04365145763401257
22.45	0.02552795	-3.47656757	-0.04365638889554398
22.5	0.0254364	-3.47931646	-0.04369090760069058
22.55	0.02572632	-3.48088726	-0.04371063264681621
22.6	0.02545166	-3.48717045	-0.04378953270574548
22.65	0.02555847	-3.49502444	-0.04388815781080038
22.7	0.02542114	-3.50602002	-0.044026232882533295
22.75	0.02536011	-3.53115278	-0.044341833118250386
22.8	0.02479553	-3.56256873	-0.04473633341289674
22.85	0.02497864	-3.5802402	-0.04495823980509033
22.9	0.02474976	-3.59084309	-0.04509138374086508
22.95	0.02474976	-3.60498026	-0.04526890877927601
23.0	0.02494812	-3.62697143	-0.04554505904831508
23.05	0.02514648	-3.645821	-0.04578175922510289
23.1	0.02493286	-3.65681658	-0.045919834296835806
23.15	0.02522278	-3.67370265	-0.04613187816596658
23.2	0.0254364	-3.68037854	-0.04621570948642726
23.25	0.02522278	-3.68509094	-0.04627488462480415
23.3	0.02589417	-3.69373032	-0.04638337212734862
23.35	0.0256958	-3.70119161	-0.04647706597087211
