Time (s)	Light Intensity (% of scale max)	Position (m)
13.68	0.1	-0.0955
13.7	0.1	-0.0955
13.72	0.1	-0.0955
13.75	0.1	-0.0955
13.76	0.1	-0.0955
13.8	0.1	-0.0954
13.84	0.1	-0.0951
13.85	0.1	-0.0951
13.88	0.1	-0.0951
13.9	0.1	-0.0951
13.92	0.1	-0.0951
13.95	0.1	-0.0951
13.96	0.1	-0.0951
14.0	0.1	-0.0951
14.04	0.1	-0.0951
14.05	0.1	-0.0951
14.08	0.1	-0.0951
14.1	0.1	-0.0952
14.12	0.1	-0.0952
14.15	0.1	-0.0952
14.16	0.1	-0.0957
14.2	0.1	-0.0958
14.24	0.1	-0.0959
14.25	0.1	-0.0961
14.28	0.1	-0.0964
14.3	0.1	-0.0964
14.32	0.1	-0.0964
14.35	0.1	-0.0964
14.36	0.1	-0.0966
14.4	0.1	-0.0972
14.44	0.1	-0.0976
14.45	0.1	-0.0979
14.48	0.1	-0.0979
14.5	0.1	-0.098
14.52	0.1	-0.0984
14.55	0.1	-0.099
14.56	0.1	-0.0994
14.6	0.1	-0.0995
14.64	0.1	-0.0995
14.65	0.1	-0.0995
14.68	0.1	-0.0996
14.7	0.1	-0.0996
14.72	0.1	-0.0996
14.75	0.1	-0.0996
14.76	0.1	-0.0996
14.8	0.1	-0.0996
14.84	0.1	-0.0996
14.85	0.1	-0.0996
14.88	0.1	-0.0997
14.9	0.1	-0.0999
14.92	0.1	-0.0998
14.95	0.1	-0.0996
14.96	0.1	-0.0995
15.0	0.1	-0.0995
15.04	0.1	-0.0995
15.05	0.1	-0.0995
15.08	0.1	-0.0995
15.1	0.1	-0.0995
15.12	0.1	-0.0995
15.15	0.1	-0.0995
15.16	0.1	-0.0995
15.2	0.1	-0.0996
15.24	0.1	-0.0997
15.25	0.1	-0.0997
15.28	0.1	-0.1
15.3	0.1	-0.1003
15.32	0.1	-0.1005
15.35	0.1	-0.1009
15.36	0.1	-0.1014
15.4	0.1	-0.1022
15.44	0.1	-0.1027
15.45	0.1	-0.1028
15.48	0.1	-0.1028
15.5	0.1	-0.1028
15.52	0.1	-0.1029
15.55	0.1	-0.1033
15.56	0.1	-0.1043
15.6	0.1	-0.105
15.64	0.1	-0.105
15.65	0.1	-0.105
15.68	0.1	-0.1049
15.7	0.1	-0.1048
15.72	0.1	-0.1047
15.75	0.1	-0.1047
15.76	0.1	-0.1047
15.8	0.1	-0.1047
15.84	0.1	-0.1047
15.85	0.1	-0.1047
15.88	0.1	-0.1047
15.9	0.1	-0.1047
15.92	0.1	-0.1047
15.95	0.1	-0.1047
15.96	0.1	-0.1047
16.0	0.1	-0.1047
16.04	0.1	-0.1048
16.05	0.1	-0.1048
16.08	0.1	-0.1048
16.1	0.1	-0.1051
16.12	0.1	-0.1052
16.15	0.1	-0.1052
16.16	0.1	-0.1053
16.2	0.1	-0.1059
16.24	0.1	-0.1069
16.25	0.1	-0.1073
16.28	0.1	-0.1073
16.3	0.1	-0.1073
16.32	0.1	-0.1075
16.35	0.1	-0.1084
16.36	0.1	-0.1096
16.4	0.1	-0.11
16.44	0.1	-0.11
16.45	0.1	-0.11
16.48	0.1	-0.1101
16.5	0.1	-0.1105
16.52	0.1	-0.111
16.55	0.1	-0.1111
16.56	0.1	-0.1111
16.6	0.1	-0.1111
16.64	0.1	-0.1111
16.65	0.1	-0.1108
16.68	0.1	-0.1108
16.7	0.1	-0.1108
16.72	0.1	-0.1108
16.75	0.1	-0.1108
16.76	0.1	-0.1108
16.8	0.1	-0.1108
16.84	0.1	-0.1108
16.85	0.1	-0.1108
16.88	0.1	-0.1108
16.9	0.1	-0.1108
16.92	0.1	-0.1108
16.95	0.1	-0.1108
16.96	0.1	-0.1108
17.0	0.1	-0.1108
17.04	0.1	-0.1108
