Time (s)	Light Intensity (% of scale max)	Position (m)
16.16	4.6	-0.1072
16.2	4.5	-0.1073
16.24	4.6	-0.1074
16.25	4.7	-0.1075
16.28	4.6	-0.1076
16.3	4.4	-0.1078
16.32	4.4	-0.1082
16.35	4.4	-0.1088
16.36	4.2	-0.109
16.4	4.0	-0.1091
16.44	4.0	-0.1093
16.45	4.1	-0.1095
16.48	3.9	-0.1096
16.5	3.8	-0.1096
16.52	3.7	-0.1096
16.55	3.7	-0.1097
16.56	3.5	-0.1097
16.6	3.3	-0.1097
16.64	3.2	-0.1097
16.65	3.5	-0.1097
16.68	3.4	-0.1096
16.7	3.3	-0.109
16.72	3.2	-0.1089
16.75	3.3	-0.1089
16.76	3.2	-0.1089
16.8	3.2	-0.1089
16.84	3.0	-0.1089
16.85	3.2	-0.1089
16.88	3.2	-0.1089
16.9	3.2	-0.1089
16.92	3.1	-0.1089
16.95	3.3	-0.1089
16.96	3.4	-0.109
17.0	3.3	-0.1092
17.04	3.2	-0.1095
17.05	3.2	-0.1097
17.08	3.0	-0.1098
17.1	2.8	-0.1099
17.12	2.7	-0.11
17.15	2.5	-0.1107
17.16	2.4	-0.1111
17.2	2.2	-0.1112
17.24	1.8	-0.1114
17.25	1.8	-0.1114
17.28	1.9	-0.1116
17.3	2.0	-0.112
17.32	1.9	-0.1122
17.35	1.5	-0.1123
17.36	1.6	-0.1124
17.4	1.8	-0.1124
17.44	1.7	-0.1125
17.45	1.6	-0.1128
17.48	1.6	-0.1128
17.5	1.7	-0.1128
17.52	1.8	-0.1128
17.55	1.7	-0.1128
17.56	1.6	-0.1124
17.6	1.6	-0.1122
17.64	1.6	-0.1122
17.65	2.0	-0.1122
17.68	1.9	-0.1122
17.7	1.7	-0.1122
17.72	1.5	-0.1122
17.75	1.8	-0.1122
17.76	1.4	-0.1122
17.8	1.3	-0.1123
17.84	1.5	-0.1125
17.85	1.3	-0.1128
17.88	1.2	-0.1129
17.9	1.3	-0.1132
17.92	1.1	-0.1137
17.95	1.5	-0.1138
17.96	1.2	-0.1138
18.0	1.5	-0.1138
18.04	1.3	-0.1139
18.05	1.4	-0.114
18.08	1.5	-0.1146
18.1	1.3	-0.1147
18.12	1.2	-0.1147
18.15	1.4	-0.1147
18.16	1.4	-0.1147
18.2	1.3	-0.1148
18.24	1.2	-0.1152
18.25	1.4	-0.1155
