t	%	I	y
20.7	5.01624	0.05015564	0.0
20.75	4.96379	0.04963684	0.0
20.8	4.92245	0.04920959	0.0
20.85	4.86072	0.04859924	0.0
20.9	4.89969	0.04899597	0.0
20.95	4.9017	0.04901123	0.0
21.0	4.93593	0.04934692	0.0
21.05	4.95451	0.04953003	0.0
21.1	5.12167	0.0512085	0.0
21.15	5.14035	0.0513916	0.0
21.2	5.21437	0.05213928	0.0
21.25	5.27339	0.05271912	0.0
21.3	5.36096	0.05360413	0.0
21.35	5.3837	0.05383301	0.0
21.4	5.38565	0.05384827	0.0
21.45	5.40578	0.05404663	0.0
21.5	5.40794	0.05407715	0.0
21.55	5.35895	0.05358887	0.0
21.6	5.23537	0.05235291	0.0
21.65	5.21808	0.0521698	0.0
21.7	5.11726	0.05116272	0.0
21.75	4.92975	0.04928589	0.0
21.8	4.85553	0.04855347	0.0
21.85	4.84898	0.04847717	0.0
21.9	4.79601	0.04795837	0.0
21.95	4.7971	0.04795837	0.0
22.0	5.12239	0.05122375	0.0
22.05	5.37027	0.05369568	0.0
22.1	5.52983	0.05529785	0.0
22.15	5.83752	0.05836487	0.0
22.2	6.04643	0.06045532	0.0
22.25	6.34401	0.06343079	0.0
22.3	6.46382	0.06463623	0.0
22.35	6.5293	0.06529236	0.0
22.4	6.63666	0.06636047	0.0
22.45	6.59256	0.06591797	0.0
22.5	6.5047	0.06503296	0.0
22.55	6.32597	0.06324768	0.0
22.6	6.28931	0.06288147	0.0
22.65	6.12511	0.06124878	0.0
22.7	6.01476	0.06013489	0.0
22.75	5.98053	0.05979919	0.0
22.8	5.84235	0.05841064	0.0
22.85	5.72215	0.05722046	0.0
22.9	5.52254	0.05522156	0.0
22.95	5.36066	0.05360413	0.0
23.0	5.19936	0.05198669	0.0
23.05	4.9769	0.04975891	0.0
23.1	4.91084	0.04910278	0.0
23.15	4.66222	0.0466156	0.0
23.2	4.56642	0.0456543	0.0
23.25	4.50298	0.04502869	0.0
23.3	4.505	0.04504395	0.0
23.35	4.4881	0.0448761	0.0
23.4	4.43718	0.0443573	0.0
23.45	4.34718	0.04345703	0.0
23.5	4.3035	0.04302979	0.0
23.55	4.29846	0.04298401	0.0
23.6	4.2478	0.04246521	0.0
23.65	4.27785	0.04277039	0.0
23.7	4.25494	0.0425415	0.0
23.75	4.26488	0.04264832	0.0
23.8	4.2576	0.04257202	0.0
23.85	4.24031	0.04238892	0.0
23.9	4.2325	0.04231262	0.0
23.95	4.19984	0.04199219	0.0
24.0	4.24603	0.04244995	0.0
24.05	4.23309	0.04232788	0.0
24.1	4.23705	0.0423584	0.0
24.15	4.26196	0.0426178	0.0
24.2	4.30608	0.0430603	0.0
24.25	4.34761	0.04347229	0.0
24.3	4.37122	0.04370117	0.0
24.35	4.41167	0.04411316	0.0
24.4	4.49899	0.04498291	0.0
24.45	4.56334	0.04562378	0.0
24.5	4.56747	0.04566956	0.0
24.55	4.57687	0.04576111	0.0
24.6	4.53947	0.04537964	0.0
24.65	4.49518	0.04493713	0.0
24.7	4.48184	0.04481506	0.0
24.75	4.48126	0.0447998	0.0
24.8	4.48256	0.04481506	0.0
24.85	4.52983	0.04528809	0.0
24.9	4.547	0.04545593	0.0
24.95	4.52132	0.04521179	0.0
25.0	4.50844	0.04507446	0.0
25.05	4.51192	0.04510498	0.0
25.1	4.5649	0.04563904	0.0
25.15	4.54816	0.04547119	0.0
25.2	4.55714	0.04556274	0.0
25.25	4.57462	0.04574585	0.0
25.3	4.62303	0.04621887	0.0
25.35	4.57332	0.04573059	0.0
25.4	4.57339	0.04573059	0.0
25.45	4.57385	0.04573059	0.0
25.5	4.62747	0.04626465	0.0
25.55	4.61063	0.0460968	0.0
25.6	4.60796	0.04606628	0.0
25.65	4.56459	0.04563904	0.0
25.7	4.58076	0.04580688	0.0
25.75	4.54846	0.04547119	0.0
25.8	4.56706	0.04566956	0.0
25.85	4.56573	0.0456543	0.0
25.9	4.62747	0.04626465	0.0
25.95	4.62735	0.04626465	0.0
26.0	4.60385	0.04603577	0.0
26.05	4.57236	0.04571533	0.0
26.1	4.58507	0.0458374	0.0
26.15	4.63336	0.04632568	0.0
26.2	4.59792	0.04597473	0.0
26.25	4.58403	0.0458374	0.0
26.3	4.58142	0.04580688	0.0
26.35	4.59125	0.04589844	0.0
26.4	4.54169	0.04541016	0.0
26.45	4.5043	0.04502869	0.0
26.5	4.49182	0.04490662	0.0
26.55	4.52914	0.04528809	0.0
26.6	4.51195	0.04510498	0.0
26.65	4.4986	0.04498291	0.0
26.7	4.43147	0.04431152	0.0
26.75	4.44005	0.04438782	0.0
26.8	4.43736	0.04437256	0.0
26.85	4.42039	0.04418945	0.0
26.9	4.4158	0.04414368	0.0
26.95	4.42786	0.04426575	0.0
27.0	4.48431	0.04483032	0.0
27.05	4.45871	0.04458618	0.0
27.1	4.45354	0.04452515	0.0
27.15	4.44824	0.04447937	0.0
27.2	4.49495	0.04493713	0.0
27.25	4.47919	0.04478455	0.0
