t	%	I	y
14.8	0.02585	0.02584839	-0.031086600000000002
14.85	0.02576	0.02575684	-0.031365380000000005
14.9	0.02559	0.02558899	-0.031628380000000005
14.95	0.02594	0.02593994	-0.031875600000000004
15.0	0.02565	0.02565002	-0.03197554
15.05	0.02614	0.02613831	-0.03211756
15.1	0.02602	0.02601624	-0.03223328
15.15	0.02614	0.02613831	-0.03231218
15.2	0.02621	0.0262146	-0.03240686
15.25	0.02634	0.02633667	-0.03257518
15.3	0.02635	0.02635193	-0.03269616
15.35	0.02602	0.02601624	-0.03278558
15.4	0.02621	0.0262146	-0.03288026
15.45	0.02582	0.02581787	-0.03310644
15.5	0.02611	0.02610779	-0.03322742
15.55	0.02626	0.02626038	-0.03331684
15.6	0.02621	0.0262146	-0.03343256000000001
15.65	0.0262	0.02619934	-0.03368504
15.7	0.02597	0.02597046	-0.03393752
15.75	0.02586	0.02586365	-0.034053240000000005
15.8	0.02567	0.02566528	-0.0340848
15.85	0.02634	0.02633667	-0.03423734
15.9	0.02574	0.02574158	-0.03444248
15.95	0.026	0.02600098	-0.034510860000000004
16.0	0.02594	0.02593994	-0.03453716
16.05	0.02606	0.02606201	-0.03453716
16.1	0.02617	0.02616882	-0.03453716
16.15	0.02603	0.02603149	-0.03453716
16.2	0.02634	0.02633667	-0.03453716
16.25	0.02615	0.02615356	-0.034474040000000004
16.3	0.02603	0.02603149	-0.034400400000000005
16.35	0.02643	0.02642822	-0.034400400000000005
16.4	0.02606	0.02606201	-0.034400400000000005
16.45	0.02618	0.02618408	-0.034379360000000005
16.5	0.02655	0.02655029	-0.03423208
16.55	0.02618	0.02618408	-0.03414266
16.6	0.02643	0.02642822	-0.03414266
16.65	0.02628	0.02627563	-0.03417422
16.7	0.02623	0.02622986	-0.034221560000000005
16.75	0.02623	0.02622986	-0.034300460000000005
16.8	0.02594	0.02593994	-0.03450034
16.85	0.02568	0.02568054	-0.034637100000000004
16.9	0.02574	0.02574158	-0.03472652
16.95	0.02553	0.02552795	-0.03484224
17.0	0.02563	0.02563477	-0.03515258
17.05	0.0257	0.0256958	-0.03544188
17.1	0.02557	0.02557373	-0.03559442
17.15	0.02547	0.02546692	-0.03574696000000001
17.2	0.02539	0.02539063	-0.03594158
17.25	0.02531	0.02531433	-0.0360573
17.3	0.02536	0.02536011	-0.03617302
17.35	0.02528	0.02528381	-0.03629400000000001
17.4	0.02541	0.02540588	-0.03639394
17.45	0.02524	0.02523804	-0.036520180000000006
17.5	0.02501	0.02500916	-0.036709540000000006
17.55	0.02538	0.02537537	-0.03690942
17.6	0.02487	0.02487183	-0.03711982
17.65	0.02493	0.02493286	-0.037272360000000004
17.7	0.02449	0.02449036	-0.037367040000000004
17.75	0.0248	0.02479553	-0.037540620000000004
17.8	0.02492	0.0249176	-0.03765634
17.85	0.02469	0.02468872	-0.0377142
17.9	0.02455	0.02455139	-0.0377142
17.95	0.02446	0.02445984	-0.03774576
18.0	0.02406	0.02406311	-0.037929859999999996
18.05	0.02448	0.0244751	-0.0379509
18.1	0.02461	0.02461243	-0.0379509
18.15	0.0246	0.02459717	-0.03793512
18.2	0.0247	0.02470398	-0.03791408
18.25	0.02466	0.0246582	-0.03767738
18.3	0.02477	0.02476501	-0.037614260000000004
18.35	0.02501	0.02500916	-0.037614260000000004
18.4	0.02516	0.02516174	-0.037614260000000004
18.45	0.02544	0.0254364	-0.037614260000000004
18.5	0.02525	0.0252533	-0.037614260000000004
18.55	0.02563	0.02563477	-0.037614260000000004
18.6	0.02592	0.02592468	-0.037614260000000004
18.65	0.02573	0.02572632	-0.037635300000000003
18.7	0.02603	0.02603149	-0.037635300000000003
18.75	0.02603	0.02603149	-0.037635300000000003
18.8	0.02617	0.02616882	-0.03765634
18.85	0.02625	0.02624512	-0.03775102
18.9	0.02609	0.02609253	-0.03778258
18.95	0.02637	0.02636719	-0.0379772
19.0	0.02637	0.02636719	-0.03816656
19.05	0.02647	0.026474	-0.03844534
19.1	0.02681	0.02680969	-0.03871886
19.15	0.02673	0.0267334	-0.03895030000000001
19.2	0.02682	0.02682495	-0.0391344
19.25	0.02704	0.02703857	-0.03933954
19.3	0.0275	0.02749634	-0.039628840000000005
19.35	0.0275	0.02749634	-0.039870800000000005
19.4	0.02818	0.02818298	-0.03996022
19.45	0.0282	0.02819824	-0.04007594
19.5	0.02811	0.02810669	-0.040296860000000004
19.55	0.02835	0.02835083	-0.04054934
19.6	0.02829	0.02828979	-0.04069136
19.65	0.0287	0.02870178	-0.0407124
19.7	0.02817	0.02816772	-0.0407124
19.75	0.02852	0.02851868	-0.040754479999999996
19.8	0.02827	0.02827454	-0.04092806
19.85	0.02835	0.02835083	-0.04098592
19.9	0.02827	0.02827454	-0.041017479999999995
19.95	0.0278	0.02780151	-0.04114898
20.0	0.02802	0.02801514	-0.04126470000000001
20.05	0.0278	0.02780151	-0.04128574
20.1	0.02773	0.02772522	-0.04128574
20.15	0.02779	0.02778625	-0.04128574
20.2	0.02731	0.02731323	-0.04128574
20.25	0.02747	0.02746582	-0.04119632
20.3	0.02769	0.0276947	-0.04103852
20.35	0.02754	0.02754211	-0.041028
20.4	0.02763	0.02763367	-0.041028
20.45	0.02751	0.0275116	-0.041028
20.5	0.02779	0.02778625	-0.04099644
20.55	0.02788	0.02787781	-0.0408965
20.6	0.02811	0.02810669	-0.0408702
20.65	0.0282	0.02819824	-0.04085442
20.7	0.02834	0.02833557	-0.04088072
20.75	0.02812	0.02812195	-0.04089124
20.8	0.02704	0.02703857	-0.04100696
20.85	0.02658	0.02658081	-0.04110164
20.9	0.02682	0.02682495	-0.04123314
20.95	0.02701	0.02700806	-0.04146984
21.0	0.02655	0.02655029	-0.04175914
21.05	0.02643	0.02642822	-0.04201162
21.1	0.02634	0.02633667	-0.042248320000000006
21.15	0.02623	0.02622986	-0.04251658
21.2	0.02603	0.02603149	-0.042684900000000005
21.25	0.02605	0.02604675	-0.042721720000000005
21.3	0.02594	0.02593994	-0.042732240000000005
21.35	0.02614	0.02613831	-0.042863740000000004
21.4	0.02547	0.02546692	-0.043058360000000004
21.45	0.02573	0.02572632	-0.043158300000000004
21.5	0.02602	0.02601624	-0.043168820000000004
21.55	0.02562	0.02561951	-0.043295059999999996
21.6	0.02554	0.02554321	-0.04349494
21.65	0.02528	0.02528381	-0.04359488
21.7	0.02565	0.02565002	-0.04362118
21.75	0.02568	0.02568054	-0.0437369
21.8	0.02502	0.02502441	-0.0438684
21.85	0.02513	0.02513123	-0.04392626
21.9	0.02538	0.02537537	-0.04392626
21.95	0.02541	0.02540588	-0.04391048
22.0	0.02541	0.02540588	-0.04381054
22.05	0.02582	0.02581787	-0.04365274
22.1	0.02553	0.02552795	-0.04365274
22.15	0.02554	0.02554321	-0.04365274
