t	%	I	y
20.2	1.41722	0.01416016	-0.05118506
20.25	1.1844	0.01184082	-0.05135338
20.3	1.51624	0.01515198	-0.051395460000000004
20.35	1.2798	0.01278687	-0.05150592
20.4	1.39546	0.01394653	-0.0516795
20.45	1.43172	0.01431274	-0.0517058
20.5	1.12871	0.01127625	-0.05171632
20.55	1.50995	0.01509094	-0.05171632
20.6	1.04921	0.01048279	-0.05171632
20.65	1.35435	0.01353455	-0.051637419999999996
20.7	1.42746	0.01426697	-0.051384940000000004
20.75	1.08109	0.01080322	-0.051306040000000004
20.8	1.37273	0.01371765	-0.051306040000000004
20.85	1.23068	0.01229858	-0.051306040000000004
20.9	1.1078	0.01107788	-0.051306040000000004
20.95	1.43428	0.014328	-0.051306040000000004
21.0	1.27422	0.01274109	-0.051306040000000004
21.05	1.18558	0.01184082	-0.051306040000000004
21.1	1.43777	0.01437378	-0.051306040000000004
21.15	1.37079	0.01370239	-0.051321820000000004
21.2	1.09966	0.01098633	-0.051363900000000004
21.25	1.355	0.0135498	-0.051463840000000004
21.3	1.42656	0.01425171	-0.051479620000000004
21.35	1.0728	0.01072693	-0.051637419999999996
21.4	1.33624	0.01335144	-0.05179522
21.45	1.19582	0.01194763	-0.05185308
21.5	1.04451	0.01043701	-0.051995099999999995
21.55	1.33691	0.0133667	-0.0521529
21.6	1.10202	0.01101685	-0.05221076
21.65	1.46619	0.01464844	-0.05221602
21.7	1.23006	0.01229858	-0.05228966
21.75	1.02567	0.01025391	-0.05243694
21.8	1.35692	0.01356506	-0.0525474
21.85	1.0842	0.01083374	-0.05266312
21.9	1.45805	0.01457214	-0.05280514
21.95	1.20445	0.01203918	-0.05293138
22.0	1.50961	0.01509094	-0.05297872000000001
22.05	1.34489	0.01344299	-0.05297872000000001
22.1	1.36044	0.01359558	-0.05296294
22.15	1.45074	0.01449585	-0.05292612
22.2	1.18806	0.01187134	-0.05266312
22.25	1.57106	0.01570129	-0.05264734
22.3	1.48215	0.01481628	-0.05264734
22.35	1.22594	0.01225281	-0.05264734
22.4	1.43748	0.01437378	-0.05264734
22.45	1.41774	0.01417542	-0.05264734
22.5	1.38577	0.01385498	-0.05264734
22.55	1.29874	0.01298523	-0.05264734
22.6	1.55745	0.01556396	-0.05264734
22.65	1.48045	0.01480103	-0.05265786000000001
22.7	1.21382	0.01213074	-0.05271572000000001
22.75	1.29153	0.01290894	-0.05286300000000001
22.8	1.50273	0.01501465	-0.05292086000000001
22.85	1.10567	0.01104736	-0.05298398
22.9	1.23999	0.01239014	-0.05303132000000001
22.95	1.24315	0.01242065	-0.05310496
23.0	1.07642	0.01075745	-0.053257500000000006
23.05	1.45158	0.01451111	-0.053452120000000006
23.1	1.25659	0.01255798	-0.05363096
23.15	1.10718	0.01106262	-0.053888700000000005
23.2	1.47673	0.01475525	-0.0540465
23.25	1.27133	0.01271057	-0.054072800000000004
23.3	1.56038	0.01559448	-0.05415696
23.35	1.4791	0.01478577	-0.054314760000000004
23.4	1.23059	0.01229858	-0.054341060000000004
23.45	1.59409	0.01593018	-0.054341060000000004
23.5	1.27788	0.01277161	-0.054293720000000004
23.55	1.436	0.01435852	-0.05408332
23.6	1.73074	0.01730347	-0.054004420000000004
23.65	1.67767	0.01676941	-0.054004420000000004
23.7	1.63435	0.01634216	-0.054004420000000004
23.75	1.6076	0.0160675	-0.054004420000000004
23.8	1.61662	0.01615906	-0.054004420000000004
23.85	1.75172	0.01751709	-0.05402546
23.9	1.75592	0.01754761	-0.05402546
23.95	1.63625	0.01635742	-0.054041240000000004
24.0	1.56885	0.01568604	-0.0540465
24.05	1.53746	0.0153656	-0.05408332
24.1	1.66768	0.0166626	-0.054283200000000004
24.15	1.5817	0.01580811	-0.054362100000000003
24.2	1.40771	0.0140686	-0.054362100000000003
24.25	1.32889	0.01327515	-0.05437788
24.3	1.51762	0.01516724	-0.0545199
24.35	1.49821	0.01496887	-0.05476712
24.4	1.4566	0.01455688	-0.05503012
24.45	1.34935	0.01348877	-0.05505116
24.5	1.69856	0.01698303	-0.05506168
24.55	1.56003	0.01559448	-0.05508798
24.6	1.42947	0.01428223	-0.05523
24.65	1.62746	0.01626587	-0.05544566000000001
24.7	1.83261	0.01832581	-0.05551404
24.75	1.61952	0.01618958	-0.0555719
24.8	1.57863	0.01577759	-0.05578230000000001
24.85	1.724	0.01722717	-0.056050560000000006
24.9	2.15735	0.02156067	-0.056276740000000006
24.95	2.03024	0.02029419	-0.056292520000000006
25.0	1.88589	0.0188446	-0.056313560000000006
25.05	1.87427	0.01873779	-0.056313560000000006
25.1	2.07297	0.02072144	-0.056402980000000005
25.15	2.26003	0.02259827	-0.056597600000000005
